;BELISARIO;CENTRO;COTOCOLLAO;LOS CHILLOS;TUMBACO
19/01/2025 18:00;3,50;3,91;3,52;3,56;1,09
19/01/2025 19:00;3,25;3,96;3,62;2,13;1,47
19/01/2025 20:00;3,37;4,12;3,66;6,88;0,75
19/01/2025 21:00;3,27;3,73;3,26;4,71;0,77
19/01/2025 22:00;3,48;3,72;3,23;3,59;1,14
19/01/2025 23:00;4,36;6,06;3,10;4,23;0,70
20/01/2025 00:00;3,87;6,65;3,18;3,25;1,06
20/01/2025 01:00;3,83;3,83;3,02;3,74;1,05
20/01/2025 02:00;3,19;9,91;3,15;0,00;0,65
20/01/2025 03:00;5,22;18,11;2,99;2,08;0,82
20/01/2025 04:00;7,71;10,77;3,12;1,36;0,66
20/01/2025 05:00;5,19;9,88;4,48;4,62;0,56
20/01/2025 06:00;4,26;6,20;4,20;3,09;0,92
20/01/2025 07:00;6,01;8,06;5,31;4,99;2,27
20/01/2025 08:00;8,27;9,83;5,24;4,06;4,11
20/01/2025 09:00;7,92;6,06;5,63;2,97;3,65
20/01/2025 10:00;10,81;9,43;5,78;43,07;2,69
20/01/2025 11:00;6,32;9,18;3,85;12,84;1,93
20/01/2025 12:00;4,75;6,41;3,68;11,78;2,37
20/01/2025 13:00;3,76;4,37;3,30;3,19;1,29
20/01/2025 14:00;4,13;4,19;3,15;1,92;1,18
20/01/2025 15:00;3,90;5,13;3,52;1,44;1,29
20/01/2025 16:00;3,76;5,13;3,93;2,07;3,34
20/01/2025 17:00;4,85;7,02;4,25;2,53;7,31
20/01/2025 18:00;5,42;7,92;5,06;2,33;13,75
20/01/2025 19:00;5,37;7,17;5,22;4,78;6,77
20/01/2025 20:00;6,16;7,03;4,75;2,81;3,72
20/01/2025 21:00;5,48;6,02;4,06;3,69;3,03
20/01/2025 22:00;11,24;7,03;3,81;4,42;2,50
20/01/2025 23:00;5,12;6,04;4,06;4,33;1,86
21/01/2025 00:00;4,85;6,96;6,22;7,01;3,94
21/01/2025 01:00;3,91;6,57;4,89;6,14;8,68
21/01/2025 02:00;0,00;5,97;0,00;6,56;0,00
21/01/2025 03:00;2,94;6,13;7,62;5,38;4,23
21/01/2025 04:00;3,20;6,30;6,46;4,75;3,18
21/01/2025 05:00;4,57;8,94;5,64;5,42;3,73
21/01/2025 06:00;3,85;11,56;7,11;6,20;3,57
21/01/2025 07:00;6,67;15,72;9,23;10,21;12,17
21/01/2025 08:00;8,08;9,40;10,55;12,75;32,04
21/01/2025 09:00;8,89;8,63;11,77;9,50;22,24
21/01/2025 10:00;8,87;0,00;8,35;5,07;9,72
21/01/2025 11:00;10,26;0,00;8,86;6,92;5,54
21/01/2025 12:00;9,30;11,57;8,34;10,25;6,24
21/01/2025 13:00;6,47;9,35;5,21;5,51;4,60
21/01/2025 14:00;4,76;6,87;4,07;7,98;2,62
21/01/2025 15:00;4,58;5,90;3,93;2,80;2,04
21/01/2025 16:00;4,55;5,47;3,76;5,44;1,52
21/01/2025 17:00;4,03;5,47;3,78;9,36;1,27
21/01/2025 18:00;3,83;5,02;3,87;21,26;1,61
21/01/2025 19:00;4,35;4,93;4,02;6,30;1,52
21/01/2025 20:00;3,18;4,78;3,71;8,91;1,19
21/01/2025 21:00;3,71;5,28;4,19;3,89;1,14
21/01/2025 22:00;4,17;4,99;4,05;9,28;1,11
21/01/2025 23:00;7,90;11,70;3,79;4,87;1,19
22/01/2025 00:00;4,56;23,52;3,69;7,72;1,23
22/01/2025 01:00;3,50;20,17;3,83;8,49;0,89
22/01/2025 02:00;3,61;10,15;3,79;0,00;0,98
22/01/2025 03:00;5,84;8,21;3,73;8,98;0,81
22/01/2025 04:00;11,24;7,50;3,68;4,74;0,56
22/01/2025 05:00;7,72;7,15;3,92;5,64;0,71
22/01/2025 06:00;5,43;8,38;3,68;8,16;0,49
22/01/2025 07:00;4,62;7,39;4,76;36,63;10,18
22/01/2025 08:00;7,78;7,32;4,86;29,34;25,45
22/01/2025 09:00;8,61;8,10;6,18;18,09;19,09
22/01/2025 10:00;0,00;14,47;5,97;10,62;10,65
22/01/2025 11:00;7,98;10,57;4,49;44,11;5,67
22/01/2025 12:00;0,00;5,44;3,67;21,09;2,68
22/01/2025 13:00;3,37;4,97;3,46;11,37;1,63
22/01/2025 14:00;3,42;4,91;3,26;7,02;1,61
22/01/2025 15:00;3,28;5,16;3,16;3,36;1,55
22/01/2025 16:00;3,74;5,02;3,39;2,37;1,58
22/01/2025 17:00;5,23;6,14;3,79;4,23;1,67
22/01/2025 18:00;3,58;6,16;3,91;5,33;1,32
22/01/2025 19:00;3,74;5,24;4,64;21,59;1,29
22/01/2025 20:00;3,98;13,97;4,40;10,54;1,09
22/01/2025 21:00;3,75;6,95;4,06;6,47;1,40
22/01/2025 22:00;5,23;5,40;4,43;10,99;1,88
22/01/2025 23:00;5,89;5,92;4,42;8,19;2,19
23/01/2025 00:00;5,05;5,42;4,33;18,88;3,65
23/01/2025 01:00;4,94;6,30;4,48;10,95;7,42
23/01/2025 02:00;0,00;4,87;0,00;7,27;0,00
23/01/2025 03:00;4,73;5,29;4,17;8,04;6,79
23/01/2025 04:00;3,87;5,25;4,44;7,72;8,15
23/01/2025 05:00;4,19;5,82;5,42;9,53;6,11
23/01/2025 06:00;4,80;8,10;7,30;13,22;6,08
23/01/2025 07:00;6,31;14,68;7,81;14,98;14,73
23/01/2025 08:00;7,59;10,44;7,18;11,29;28,85
23/01/2025 09:00;9,71;10,19;9,25;13,42;31,20
23/01/2025 10:00;8,43;10,42;8,18;11,96;19,66
23/01/2025 11:00;6,15;8,66;8,02;48,66;7,25
23/01/2025 12:00;6,30;8,31;6,69;37,78;5,74
23/01/2025 13:00;6,94;8,43;5,77;4,51;4,70
23/01/2025 14:00;4,97;7,14;5,96;5,31;3,69
23/01/2025 15:00;5,67;6,61;5,88;1,90;2,48
23/01/2025 16:00;4,98;6,88;4,54;7,36;3,30
23/01/2025 17:00;4,40;6,88;4,17;10,75;2,89
23/01/2025 18:00;4,03;7,31;4,13;3,26;2,47
23/01/2025 19:00;4,02;6,52;4,30;11,81;3,04
23/01/2025 20:00;4,48;5,70;5,47;12,44;3,09
23/01/2025 21:00;4,85;5,82;5,73;6,16;2,60
23/01/2025 22:00;4,42;5,13;4,80;6,88;3,08
23/01/2025 23:00;3,81;4,99;5,53;4,05;2,84
24/01/2025 00:00;3,86;4,75;6,33;4,41;4,85
24/01/2025 01:00;3,47;4,61;5,07;7,77;5,65
24/01/2025 02:00;3,22;4,18;4,80;0,00;8,21
24/01/2025 03:00;3,42;4,85;4,46;5,03;8,61
24/01/2025 04:00;3,90;5,01;4,60;11,58;8,18
24/01/2025 05:00;3,73;5,60;7,00;12,08;11,39
24/01/2025 06:00;4,74;5,78;26,68;11,99;10,81
24/01/2025 07:00;3,99;7,02;27,27;18,14;12,45
24/01/2025 08:00;4,20;5,81;20,30;11,26;18,85
24/01/2025 09:00;4,25;5,52;24,06;12,03;14,58
24/01/2025 10:00;4,95;5,38;18,39;89,68;23,56
24/01/2025 11:00;4,33;5,64;5,90;21,72;11,52
24/01/2025 12:00;4,86;5,18;4,91;10,42;3,20
24/01/2025 13:00;3,63;4,76;4,99;2,04;1,78
24/01/2025 14:00;3,69;4,78;4,67;1,44;1,26
24/01/2025 15:00;3,78;5,13;4,64;1,77;1,68
24/01/2025 16:00;3,70;5,53;4,07;2,88;2,00
24/01/2025 17:00;3,38;5,54;4,08;2,92;1,73
24/01/2025 18:00;4,07;5,68;4,08;3,89;1,46
24/01/2025 19:00;4,57;6,31;4,20;25,12;1,56
24/01/2025 20:00;4,24;7,30;4,57;5,47;1,43
24/01/2025 21:00;4,23;6,07;5,27;3,80;1,07
24/01/2025 22:00;5,82;5,98;4,76;12,32;1,12
24/01/2025 23:00;11,94;14,69;5,03;5,02;1,17
25/01/2025 00:00;11,99;16,85;5,29;16,34;1,10
25/01/2025 01:00;9,39;10,03;4,58;9,80;0,93
25/01/2025 02:00;0,00;6,98;0,00;5,52;0,00
25/01/2025 03:00;4,37;6,01;3,99;6,41;0,83
25/01/2025 04:00;3,85;5,36;3,92;6,17;1,07
25/01/2025 05:00;3,81;5,63;4,14;7,70;0,86
25/01/2025 06:00;3,86;6,60;4,79;9,81;1,17
25/01/2025 07:00;5,07;7,21;5,74;22,32;7,76
25/01/2025 08:00;5,97;8,31;5,80;33,05;32,42
25/01/2025 09:00;6,38;10,59;5,78;143,39;28,38
25/01/2025 10:00;5,95;9,44;5,82;82,96;12,80
25/01/2025 11:00;5,56;7,50;5,20;29,65;6,90
25/01/2025 12:00;3,96;5,70;4,41;19,58;4,37
25/01/2025 13:00;3,30;5,17;3,90;12,06;2,91
25/01/2025 14:00;3,47;5,08;4,01;5,86;2,06
25/01/2025 15:00;3,43;5,48;4,01;9,07;2,18
25/01/2025 16:00;3,17;5,08;3,73;7,83;0,00
25/01/2025 17:00;3,23;5,28;4,02;2,89;1,68
25/01/2025 18:00;3,08;5,66;4,32;3,77;1,66
25/01/2025 19:00;3,06;6,29;4,47;4,80;1,77
25/01/2025 20:00;3,71;6,82;4,51;17,34;1,84
25/01/2025 21:00;3,27;6,32;4,85;6,33;1,56
25/01/2025 22:00;2,96;6,64;4,83;10,19;1,60
25/01/2025 23:00;3,38;5,86;5,08;12,48;1,59
26/01/2025 00:00;4,06;7,35;4,65;26,05;1,29
26/01/2025 01:00;4,12;7,62;4,72;15,23;1,40
26/01/2025 02:00;3,55;7,36;4,39;0,00;1,27
26/01/2025 03:00;3,22;6,06;3,96;8,98;1,23
26/01/2025 04:00;3,16;5,36;3,72;8,89;1,28
26/01/2025 05:00;3,21;5,64;3,89;7,01;1,53
26/01/2025 06:00;3,71;6,59;4,34;4,51;2,06
26/01/2025 07:00;4,92;5,35;5,17;28,03;4,31
26/01/2025 08:00;4,11;5,38;7,62;11,82;12,22
26/01/2025 09:00;3,90;4,46;10,09;6,60;15,69
26/01/2025 10:00;6,77;6,65;6,06;14,31;12,89
26/01/2025 11:00;4,54;5,54;4,85;6,25;4,61
26/01/2025 12:00;3,26;4,86;4,02;2,13;1,89
26/01/2025 13:00;3,22;4,57;4,07;1,67;1,50
26/01/2025 14:00;3,42;4,92;4,03;1,66;1,46
26/01/2025 15:00;3,54;5,06;3,89;8,71;1,69
26/01/2025 16:00;3,12;5,06;3,98;6,62;1,56
26/01/2025 17:00;3,40;5,12;3,83;2,49;1,48
26/01/2025 18:00;3,71;5,11;3,53;9,67;1,70
26/01/2025 19:00;3,63;5,57;3,66;6,67;1,40
26/01/2025 20:00;4,01;5,72;3,84;5,32;1,39
26/01/2025 21:00;3,78;5,18;4,08;15,87;1,36
26/01/2025 22:00;3,32;5,30;4,08;11,96;1,44
26/01/2025 23:00;3,47;5,49;4,21;5,89;1,31
27/01/2025 00:00;4,48;5,02;4,06;7,24;1,27
27/01/2025 01:00;3,69;6,15;3,32;7,81;1,48
27/01/2025 02:00;0,00;5,47;0,00;9,04;0,00
27/01/2025 03:00;3,02;7,39;4,00;10,51;2,17
27/01/2025 04:00;3,20;9,68;4,19;13,79;1,95
27/01/2025 05:00;3,44;9,10;4,60;9,40;2,21
27/01/2025 06:00;4,23;11,33;6,98;11,65;4,13
27/01/2025 07:00;7,27;11,43;8,79;28,43;6,44
27/01/2025 08:00;0,00;8,11;8,23;0,00;6,39
27/01/2025 09:00;0,00;7,72;5,79;0,00;5,62
27/01/2025 10:00;0,00;7,11;5,88;0,00;5,22
27/01/2025 11:00;0,00;6,98;4,15;0,00;3,90
27/01/2025 12:00;0,00;5,89;3,84;0,00;2,01
27/01/2025 13:00;0,00;5,22;3,97;2,04;1,70
27/01/2025 14:00;3,57;5,17;3,78;7,72;1,34
27/01/2025 15:00;3,25;5,60;3,74;5,17;1,66
27/01/2025 16:00;3,52;5,88;3,68;2,61;1,84
27/01/2025 17:00;3,52;5,92;3,76;3,44;1,83
27/01/2025 18:00;3,67;6,29;3,68;6,25;1,17
27/01/2025 19:00;3,80;6,62;3,87;3,43;1,33
27/01/2025 20:00;3,42;5,58;3,63;7,06;1,15
27/01/2025 21:00;3,77;5,25;3,84;18,09;1,13
27/01/2025 22:00;2,96;4,80;3,48;8,38;1,08
27/01/2025 23:00;3,13;4,79;3,35;8,71;1,15
28/01/2025 00:00;3,50;4,84;3,65;6,00;0,87
28/01/2025 01:00;2,98;4,89;4,12;4,90;1,06
28/01/2025 02:00;3,41;4,77;3,60;0,00;1,11
28/01/2025 03:00;3,33;5,09;3,91;3,24;1,01
28/01/2025 04:00;4,42;5,56;4,05;8,71;1,00
28/01/2025 05:00;4,81;8,94;4,15;17,93;1,02
28/01/2025 06:00;7,88;10,94;5,31;11,16;3,62
28/01/2025 07:00;9,48;11,35;7,20;30,23;7,56
28/01/2025 08:00;10,13;10,92;8,41;14,23;6,92
28/01/2025 09:00;14,95;13,93;9,73;12,91;7,23
28/01/2025 10:00;8,74;13,80;9,52;60,71;7,22
28/01/2025 11:00;6,14;8,03;7,44;34,05;6,39
28/01/2025 12:00;6,28;7,03;0,00;14,20;3,47
28/01/2025 13:00;4,35;6,22;4,58;5,67;1,93
28/01/2025 14:00;3,96;6,25;3,45;8,23;1,90
28/01/2025 15:00;3,57;5,95;3,34;15,17;1,67
28/01/2025 16:00;3,80;5,87;3,28;2,51;1,24
28/01/2025 17:00;3,95;6,01;3,36;10,65;1,48
28/01/2025 18:00;3,91;6,28;3,70;14,76;1,59
28/01/2025 19:00;4,74;7,19;4,34;11,81;1,82
28/01/2025 20:00;4,48;6,34;4,46;12,67;1,77
28/01/2025 21:00;4,45;6,08;4,37;9,32;1,58
28/01/2025 22:00;4,69;6,63;4,50;7,64;1,69
28/01/2025 23:00;4,19;5,88;3,76;19,18;1,54
29/01/2025 00:00;3,70;5,78;3,68;12,41;1,80
29/01/2025 01:00;3,73;5,71;3,93;6,66;1,37
29/01/2025 02:00;0,00;7,61;0,00;12,11;0,00
29/01/2025 03:00;4,23;5,58;4,22;7,29;1,33
29/01/2025 04:00;3,54;5,68;4,32;8,39;1,00
29/01/2025 05:00;3,59;7,86;4,31;7,69;1,19
29/01/2025 06:00;3,71;9,76;5,08;7,01;1,80
29/01/2025 07:00;5,46;13,13;7,13;10,51;2,71
29/01/2025 08:00;4,85;10,13;5,15;22,77;6,79
29/01/2025 09:00;4,64;7,57;3,85;22,65;14,94
29/01/2025 10:00;4,25;6,26;3,69;48,13;8,11
29/01/2025 11:00;6,60;9,14;3,40;21,73;6,02
29/01/2025 12:00;5,94;8,34;3,75;8,85;4,99
29/01/2025 13:00;4,41;6,97;3,92;2,49;3,79
29/01/2025 14:00;3,62;6,54;3,43;1,88;2,38
29/01/2025 15:00;3,04;8,85;3,23;1,53;2,16
29/01/2025 16:00;3,87;10,01;3,73;1,91;1,78
29/01/2025 17:00;4,07;6,33;4,07;1,96;2,00
29/01/2025 18:00;3,79;6,75;3,94;2,84;1,82
29/01/2025 19:00;3,75;6,23;4,26;5,85;1,92
29/01/2025 20:00;4,83;7,29;4,31;8,20;2,24
29/01/2025 21:00;3,79;6,47;4,18;9,66;2,05
29/01/2025 22:00;3,36;5,76;4,67;10,06;2,10
29/01/2025 23:00;2,98;5,73;3,84;7,68;2,01
30/01/2025 00:00;3,07;5,57;3,32;12,02;1,60
30/01/2025 01:00;3,03;6,00;3,49;11,20;1,45
30/01/2025 02:00;3,23;6,25;3,86;0,00;2,04
30/01/2025 03:00;4,15;6,44;4,34;6,15;3,36
30/01/2025 04:00;3,66;6,53;3,95;10,07;4,11
30/01/2025 05:00;3,42;7,84;3,99;12,47;4,06
30/01/2025 06:00;4,06;11,13;4,46;10,38;5,01
30/01/2025 07:00;6,46;14,30;5,01;10,01;6,31
30/01/2025 08:00;5,81;7,99;4,75;16,82;11,44
30/01/2025 09:00;4,51;5,52;5,22;20,64;14,70
30/01/2025 10:00;6,05;9,63;5,05;6,40;12,27
30/01/2025 11:00;5,34;5,58;0,00;2,03;9,69
30/01/2025 12:00;4,00;5,12;0,00;1,80;5,99
30/01/2025 13:00;4,17;5,08;0,00;1,57;3,04
30/01/2025 14:00;3,21;5,58;0,00;1,30;2,05
30/01/2025 15:00;3,43;5,40;0,00;1,66;0,00
30/01/2025 16:00;3,12;5,74;0,00;19,63;0,00
30/01/2025 17:00;2,96;5,38;0,00;13,12;2,04
30/01/2025 18:00;3,43;5,69;0,00;10,13;1,79
30/01/2025 19:00;3,70;5,63;0,00;5,18;2,36
30/01/2025 20:00;3,51;6,43;0,00;6,85;1,79
30/01/2025 21:00;3,12;6,28;0,00;7,68;2,08
30/01/2025 22:00;3,33;6,96;0,00;11,61;2,33
30/01/2025 23:00;3,79;6,88;0,00;8,65;1,48
31/01/2025 00:00;3,63;6,55;0,00;8,60;1,20
31/01/2025 01:00;3,52;6,74;0,00;11,62;9,75
31/01/2025 02:00;0,00;5,52;0,00;15,49;0,00
31/01/2025 03:00;3,59;6,37;0,00;19,78;9,49
31/01/2025 04:00;3,90;6,61;0,00;17,45;24,87
31/01/2025 05:00;4,69;9,28;0,00;21,71;21,55
31/01/2025 06:00;3,98;11,43;0,00;22,19;23,12
31/01/2025 07:00;6,75;13,74;0,00;24,27;20,07
31/01/2025 08:00;5,06;14,13;0,00;21,47;34,77
31/01/2025 09:00;4,35;10,13;0,00;15,31;32,36
31/01/2025 10:00;4,45;11,32;0,00;55,20;16,77
31/01/2025 11:00;3,84;9,43;0,00;57,38;11,17
31/01/2025 12:00;4,45;6,22;0,00;33,97;4,27
31/01/2025 13:00;4,20;6,76;0,00;28,43;2,59
31/01/2025 14:00;4,14;6,46;0,00;11,36;2,47
31/01/2025 15:00;4,15;7,06;0,00;2,10;2,08
31/01/2025 16:00;3,50;6,38;2,83;13,72;1,53
31/01/2025 17:00;3,57;6,20;2,96;12,94;2,03
31/01/2025 18:00;3,61;6,02;3,18;7,58;1,88
31/01/2025 19:00;3,48;6,36;3,24;5,11;2,12
31/01/2025 20:00;4,41;6,71;3,21;5,10;2,02
31/01/2025 21:00;4,29;6,36;3,30;6,16;1,57
31/01/2025 22:00;4,41;7,20;3,55;9,18;1,37
31/01/2025 23:00;3,56;6,08;3,75;6,18;1,47
01/02/2025 00:00;3,56;6,37;3,69;6,10;1,75
01/02/2025 01:00;3,75;6,86;3,99;0,00;1,61
01/02/2025 02:00;3,64;6,62;3,94;0,00;1,25
01/02/2025 03:00;3,91;6,77;3,27;0,00;1,13
01/02/2025 04:00;4,02;6,53;3,21;12,01;1,36
01/02/2025 05:00;3,80;6,34;3,53;28,00;1,47
01/02/2025 06:00;4,12;7,74;4,05;39,06;1,18
01/02/2025 07:00;5,90;9,09;4,48;15,75;1,53
01/02/2025 08:00;5,73;9,41;4,33;36,85;2,35
01/02/2025 09:00;5,68;8,41;4,62;50,58;4,71
01/02/2025 10:00;6,29;8,20;4,64;44,78;5,20
01/02/2025 11:00;5,12;9,10;4,82;23,50;4,82
01/02/2025 12:00;4,03;6,15;4,02;18,58;2,79
01/02/2025 13:00;3,74;6,36;3,58;8,16;1,90
01/02/2025 14:00;3,53;6,03;3,23;12,57;1,82
01/02/2025 15:00;3,38;5,96;3,34;11,46;1,81
01/02/2025 16:00;3,05;6,18;3,40;10,36;1,60
01/02/2025 17:00;3,39;5,84;2,92;6,03;0,94
01/02/2025 18:00;3,62;5,91;3,15;6,52;1,17
01/02/2025 19:00;3,74;5,67;3,18;3,91;0,96
01/02/2025 20:00;3,35;5,10;2,95;3,20;1,38
01/02/2025 21:00;3,00;4,82;2,97;3,08;1,22
01/02/2025 22:00;3,07;4,61;2,98;4,28;1,02
01/02/2025 23:00;2,73;4,77;2,98;6,71;0,84
02/02/2025 00:00;3,08;4,96;3,16;6,21;0,83
02/02/2025 01:00;0,00;5,16;0,00;4,40;0,00
02/02/2025 02:00;0,00;6,30;0,00;10,99;0,00
02/02/2025 03:00;0,00;6,03;0,00;6,26;0,00
02/02/2025 04:00;4,16;5,92;3,18;5,02;0,97
02/02/2025 05:00;3,81;6,12;3,17;2,87;1,22
02/02/2025 06:00;4,13;7,46;3,52;2,59;1,31
02/02/2025 07:00;6,10;8,69;3,60;4,79;3,42
02/02/2025 08:00;6,06;6,64;4,72;50,49;10,12
02/02/2025 09:00;6,97;6,62;7,43;24,81;10,01
02/02/2025 10:00;6,42;8,89;7,81;11,95;8,70
02/02/2025 11:00;5,82;7,64;6,47;29,09;5,84
02/02/2025 12:00;4,97;7,30;4,63;16,95;3,40
02/02/2025 13:00;3,99;6,75;3,65;11,79;2,32
02/02/2025 14:00;4,41;6,56;3,12;4,39;2,38
02/02/2025 15:00;4,20;6,16;2,98;5,68;2,10
02/02/2025 16:00;3,72;5,74;2,93;10,21;1,54
02/02/2025 17:00;3,55;5,45;3,14;7,16;1,27
02/02/2025 18:00;5,65;5,92;3,31;3,00;1,85
02/02/2025 19:00;4,16;6,21;3,22;2,69;4,71
02/02/2025 20:00;3,37;6,02;3,23;1,92;13,59
02/02/2025 21:00;5,28;5,73;3,26;2,94;11,98
02/02/2025 22:00;4,80;6,30;3,53;6,17;12,20
02/02/2025 23:00;4,79;5,90;3,63;3,84;9,73
03/02/2025 00:00;4,34;5,79;3,55;3,39;28,49
03/02/2025 01:00;6,72;5,76;3,40;0,00;42,37
03/02/2025 02:00;6,87;6,16;3,55;0,00;14,00
03/02/2025 03:00;5,67;7,66;7,11;0,00;13,17
03/02/2025 04:00;4,86;8,11;10,11;4,01;23,92
03/02/2025 05:00;6,90;11,57;10,90;4,53;18,38
03/02/2025 06:00;11,43;15,61;9,74;5,97;16,15
03/02/2025 07:00;12,83;19,05;7,76;19,14;38,28
03/02/2025 08:00;16,84;18,57;6,11;15,42;23,83
03/02/2025 09:00;18,76;19,86;5,86;6,53;15,00
03/02/2025 10:00;14,16;20,91;5,06;59,67;7,09
03/02/2025 11:00;5,16;10,37;4,59;10,68;4,72
03/02/2025 12:00;4,16;6,71;4,15;13,53;2,58
03/02/2025 13:00;3,46;6,12;3,94;5,16;2,31
03/02/2025 14:00;3,28;6,21;3,62;3,08;1,89
03/02/2025 15:00;3,69;5,91;3,58;3,03;2,14
03/02/2025 16:00;3,72;5,96;3,61;2,21;2,33
03/02/2025 17:00;4,22;6,08;3,94;2,55;9,18
03/02/2025 18:00;4,87;6,00;3,66;2,58;5,95
03/02/2025 19:00;7,50;12,58;3,76;2,50;6,05
03/02/2025 20:00;13,88;12,79;3,71;2,76;2,59
03/02/2025 21:00;4,59;6,92;3,63;4,54;2,03
03/02/2025 22:00;3,81;5,33;3,75;4,25;2,03
03/02/2025 23:00;3,31;5,68;3,32;2,55;1,77
04/02/2025 00:00;3,39;6,92;3,56;3,02;1,27
04/02/2025 01:00;0,00;6,03;0,00;3,63;0,00
04/02/2025 02:00;0,00;5,77;0,00;2,61;0,00
04/02/2025 03:00;0,00;5,85;0,00;3,44;0,00
04/02/2025 04:00;4,21;6,09;3,61;3,87;1,28
04/02/2025 05:00;3,87;5,97;3,29;3,81;1,30
04/02/2025 06:00;3,58;8,28;3,90;3,92;1,14
04/02/2025 07:00;4,78;9,76;3,85;8,58;1,12
04/02/2025 08:00;6,03;10,55;3,85;11,03;1,23
04/02/2025 09:00;5,74;14,25;4,03;28,19;2,44
04/02/2025 10:00;5,99;10,68;4,31;22,66;0,00
04/02/2025 11:00;4,85;8,37;3,74;47,29;3,72
04/02/2025 12:00;4,29;6,96;3,69;11,10;2,40
04/02/2025 13:00;3,62;6,41;3,33;10,98;1,84
04/02/2025 14:00;3,20;5,91;3,17;6,61;1,15
04/02/2025 15:00;3,05;5,79;3,35;3,43;1,37
04/02/2025 16:00;3,19;6,15;3,28;2,97;1,04
04/02/2025 17:00;3,15;5,95;3,27;3,44;1,25
04/02/2025 18:00;3,79;6,04;3,44;3,01;1,39
04/02/2025 19:00;4,03;7,47;3,46;2,26;1,14
04/02/2025 20:00;5,34;6,79;3,41;2,45;1,25
04/02/2025 21:00;6,03;5,25;3,76;1,85;2,26
04/02/2025 22:00;4,67;4,96;3,55;1,63;12,14
04/02/2025 23:00;3,34;5,04;3,57;1,98;5,27
05/02/2025 00:00;3,60;5,39;3,52;1,57;3,32
05/02/2025 01:00;4,44;5,35;3,69;0,00;4,30
05/02/2025 02:00;4,22;5,50;3,52;0,00;7,63
05/02/2025 03:00;3,68;5,38;3,40;0,00;5,38
05/02/2025 04:00;3,03;5,73;3,31;5,98;3,74
05/02/2025 05:00;3,97;6,02;3,84;8,09;4,46
05/02/2025 06:00;5,04;8,78;4,16;4,63;5,40
05/02/2025 07:00;5,80;8,44;4,71;11,05;4,71
05/02/2025 08:00;7,03;7,49;4,70;16,87;5,34
05/02/2025 09:00;15,69;8,02;7,01;14,47;6,48
05/02/2025 10:00;14,24;16,83;16,41;27,38;4,43
05/02/2025 11:00;24,11;19,49;21,66;35,05;11,92
05/02/2025 12:00;19,54;18,85;11,60;40,57;13,49
05/02/2025 13:00;10,23;14,44;6,72;24,05;9,26
05/02/2025 14:00;6,99;9,29;5,09;9,68;5,12
05/02/2025 15:00;6,11;7,72;4,75;6,72;2,92
05/02/2025 16:00;4,93;7,01;3,82;3,92;1,87
05/02/2025 17:00;4,21;6,37;3,63;6,05;1,76
05/02/2025 18:00;3,85;6,28;3,32;6,20;1,77
05/02/2025 19:00;3,27;5,80;3,60;3,80;1,63
05/02/2025 20:00;2,98;5,36;3,44;0,00;1,10
05/02/2025 21:00;3,16;5,22;3,45;0,00;1,20
05/02/2025 22:00;3,14;5,06;3,69;2,16;1,20
05/02/2025 23:00;3,12;4,63;3,46;2,13;1,11
06/02/2025 00:00;2,96;4,79;3,31;6,07;1,28
06/02/2025 01:00;0,00;4,79;0,00;6,50;1,24
06/02/2025 02:00;0,00;4,94;0,00;2,89;0,00
06/02/2025 03:00;0,00;5,39;0,00;2,57;0,00
06/02/2025 04:00;4,07;6,76;3,47;1,83;1,45
06/02/2025 05:00;7,95;7,78;3,33;2,71;1,49
06/02/2025 06:00;8,60;10,51;3,70;3,18;2,22
06/02/2025 07:00;7,82;13,60;3,92;6,94;7,50
06/02/2025 08:00;0,00;10,21;4,09;11,65;25,93
06/02/2025 09:00;0,00;8,87;4,81;9,56;20,33
06/02/2025 10:00;0,00;14,21;4,69;45,88;14,44
06/02/2025 11:00;0,00;10,08;3,96;17,07;8,25
06/02/2025 12:00;2,22;6,28;3,97;4,17;3,85
06/02/2025 13:00;1,67;6,00;4,10;2,68;2,97
06/02/2025 14:00;1,42;0,00;4,00;21,84;2,78
06/02/2025 15:00;1,25;0,00;3,93;37,31;2,96
06/02/2025 16:00;1,75;0,00;3,81;5,00;2,37
06/02/2025 17:00;1,28;0,00;3,34;8,24;1,78
06/02/2025 18:00;1,40;0,00;3,26;3,33;1,45
06/02/2025 19:00;1,25;0,00;3,46;3,16;2,01
06/02/2025 20:00;1,53;0,00;3,36;1,57;1,79
06/02/2025 21:00;1,35;0,00;3,39;2,88;1,77
06/02/2025 22:00;1,40;0,00;3,38;4,94;1,26
06/02/2025 23:00;1,41;0,00;3,33;6,45;1,37
07/02/2025 00:00;1,31;0,00;3,33;4,40;0,98
07/02/2025 01:00;2,12;0,00;3,28;0,00;1,15
07/02/2025 02:00;1,77;0,00;3,39;0,00;1,29
07/02/2025 03:00;2,63;0,00;3,33;0,00;1,29
07/02/2025 04:00;2,68;0,00;3,03;3,52;2,58
07/02/2025 05:00;3,34;0,00;3,46;2,98;1,95
07/02/2025 06:00;2,21;0,00;3,70;2,75;3,40
07/02/2025 07:00;2,08;0,00;3,79;4,59;5,60
07/02/2025 08:00;2,35;0,00;4,12;6,70;18,69
07/02/2025 09:00;7,33;0,00;4,50;14,05;15,61
07/02/2025 10:00;15,45;0,00;5,17;11,06;12,36
07/02/2025 11:00;6,26;0,00;6,16;0,00;7,78
